"","player_id","actual_name","twitter_handle","birthplace","position","height","height_inches","feet","inches","weight","shooting_hand","college","high_school","draft_team","draft_position","overall_pick","draft_round","round_pick","nba_debut","experience","nba_years","birthdate","birthyear","age","exact_age","birthcity","birthstate","birthcountry","high_school_location","high_school_city","high_school_state","numbers","contract_terms","teams_colors","player_url","scrape_date","high_school_longitude","high_school_latitude","birth_longitude","birth_latitude"
"339","witheje01","Jeff Withey","","San Diego, California","Center","7'0",84,7,0,235,"Right","","","Portland Trail Blazers","2nd round 9th pick 39th overall",39,2,9,"11/1/13","Rookie",0,"3/7/90",1990,23,"23y 0m 275d 6H 0M 0S","San Diego","California","USA","","","","5","","poptip uni_square-color:#ffffff;background-color:#00008b;border-color:#ffd700;-New Orleans Pelicans, 2014","http://www.basketball-reference.com/players/w/witheje01.html","12/7/13 15:54",NA,NA,-117.1572551,32.7153292
"340","dudleja01","Jared Anthony Dudley","@JaredDudley619","San Diego, California","Small Forward-Power Forward-Shooting Guard","6'7",79,6,7,225,"Right","Boston College","Horizon","Charlotte Bobcats","1st round 22nd pick 22nd overall",22,1,22,"11/2/07","6 years",6,"7/10/85",1985,28,"28y 0m 150d 0H 0M 0S","San Diego","California","USA","San Diego, California","San Diego","California","4;3;9","Signed extension on November 1, 2010 for an assumed $21,250,000 plus incentives for 5 years that begins in 2011-12.  2013-14 and 2014-15 each have up to $250,000 in unlikely incentives not included here.  2015-16 is an ETO.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2008-2009-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2009-2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2014","http://www.basketball-reference.com/players/d/dudleja01.html","12/7/13 15:54",-117.1572551,32.7153292,-117.1572551,32.7153292
"341","hayesch01","Charles Edward Hayes Jr.","@c_hayes44","San Leandro, California","Center-Power Forward","6'6",78,6,6,240,"Right","University of Kentucky","Modesto Christian","","",NA,NA,NA,"1/18/06","8 years",8,"6/11/83",1983,30,"30y 0m 179d 12H 0M 0S","San Leandro","California","USA","Modesto, California","Modesto","California","44;42","Signed December 23, 2011 for an assumed $22,417,500 for 4 years.","poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2006-2011-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2012-2014","http://www.basketball-reference.com/players/h/hayesch01.html","12/7/13 15:54",-120.9968782,37.6390972,-122.1560768,37.7249296
"342","barnema02","Matt Kelly Barnes","@Matt_Barnes22","Santa Clara, California","Small Forward-Power Forward","6'7",79,6,7,235,"Right","University of California, Los Angeles","Del Campo","Memphis Grizzlies","2nd round 17th pick 45th overall",45,2,17,"1/19/04","10 years",10,"3/9/80",1980,33,"33y 0m 272d 18H 0M 0S","Santa Clara","California","USA","Sacramento, California","Sacramento","California","22;9;9;21;22;22;22;9","Signed July 10, 2013 for an assumed $10,188,750 for 3 years.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2004-2014-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2005-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2006-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Philadelphia 76ers, 2006-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2007-2008-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2009-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#000000;-Orlando Magic, 2010-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ffd700;-Los Angeles Lakers, 2011-2012","http://www.basketball-reference.com/players/b/barnema02.html","12/7/13 15:54",-121.4943996,38.5815719,-121.9552356,37.3541079
"343","loveke01","Kevin Wesley Love","@kevinlove","Santa Monica, California","Power Forward-Center","6'10",82,6,10,260,"Right","University of California, Los Angeles","Lake Oswego","Memphis Grizzlies","1st round 5th pick 5th overall",5,1,5,"10/29/08","5 years",5,"9/7/88",1988,25,"25y 0m 90d 18H 0M 0S","Santa Monica","California","USA","Lake Oswego, Oregon","Lake Oswego","Oregon","42","Signed extension on January 25, 2012 for an assumed $60,825,936 for 4 years that starts in 2012-13.  2015-16 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Minnesota Timberwolves, 2009-2014","http://www.basketball-reference.com/players/l/loveke01.html","12/7/13 15:54",-122.6706498,45.4206749,-118.4911912,34.0194543
"344","riverau01","Austin James Rivers","@AustinRivers25","Santa Monica, California","Shooting Guard","6'4",76,6,4,200,"Right","Duke University","Winter Park","New Orleans Hornets","1st round 10th pick 10th overall",10,1,10,"10/31/12","1 year",1,"8/1/92",1992,21,"21y 0m 127d 18H 0M 0S","Santa Monica","California","USA","Winter Park, Florida","Winter Park","Florida","25;25","Signed July 23, 2012.  Team Option for 2014-14 picked up on October 16, 2013.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2013-poptip uni_square-color:#ffffff;background-color:#00008b;border-color:#ffd700;-New Orleans Pelicans, 2014","http://www.basketball-reference.com/players/r/riverau01.html","12/7/13 15:54",-81.3392352,28.5999998,-118.4911912,34.0194543
"345","varejan01","Anderson Franca Varejao","@VAREJAOANDERSON","Santa Teresa, Brazil","Center-Power Forward","6'10",82,6,10,230,"Right","","","Orlando Magic","2nd round 1st pick 30th overall",30,2,1,"11/4/04","9 years",9,"9/28/82",1982,31,"31y 0m 70d 6H 0M 0S","Santa Teresa","","Brazil","","","","17;17","Signed July 10, 2009 for an assumed $47,954,545 plus incentives for 6 years.  2014-15 is partially guaranteed for $4,000,000.  2013-14 has up to $1,000,000 in unlikely incentives not included here.  Contract has a 5% trade kicker.","poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#8b7500;-Cleveland Cavaliers, 2005-2010-poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#ffd700;-Cleveland Cavaliers, 2011-2014","http://www.basketball-reference.com/players/v/varejan01.html","12/7/13 15:54",NA,NA,-40.5961946,-19.9339867
"346","garcifr01","Francisco Alberto Garcia","","Santo Domingo, Dominican Republic","Small Forward-Shooting Guard","6'7",79,6,7,195,"Right","University of Louisville","Winchendon School","Sacramento Kings","1st round 23rd pick 23rd overall",23,1,23,"11/1/05","8 years",8,"12/31/81",1981,31,"31y 0m 341d 6H 0M 0S","Santo Domingo","","Dominican Republic","Winchendon, Massachusetts","Winchendon","Massachusetts","32;32","Signed July 31, 2013 for an assumed minimum salary for 2 years.  2014-15 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2006-2013-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2013-2014","http://www.basketball-reference.com/players/g/garcifr01.html","12/7/13 15:54",-72.0439529,42.6871009,-69.9833333,18.5
"347","hilarne01","Nene Hilario","","Sao Carlos, Brazil","Center-Power Forward","6'11",83,6,11,260,"Right","","Instituto Alvaro Guiao","New York Knicks","1st round 7th pick 7th overall",7,1,7,"10/30/02","11 years",11,"9/13/82",1982,31,"31y 0m 85d 6H 0M 0S","Sao Carlos","","Brazil","Sao Carlos, Brazil","Sao Carlos","Brazil","31;31;31;42","Signed December 13, 2011 for an assumed $65,000,000 for 5 years plus incentives.  2013-14, 2014-15 and 2015-16 each have up to an assumed $400,000 in unlikely incentives not included here.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Denver Nuggets, 2003-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#0000cd;-Denver Nuggets, 2004-2008-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2009-2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2012-2014","http://www.basketball-reference.com/players/h/hilarne01.html","12/7/13 15:54",-47.89085,-22.0132923,-47.89085,-22.0132923
"348","jamesbe01","Bernard Ronald James","@iBall_","Savannah, Georgia","Center","6'10",82,6,10,240,"Left","Florida State University","Windsor Forest","Cleveland Cavaliers","2nd round 3rd pick 33rd overall",33,2,3,"10/31/12","1 year",1,"2/7/85",1985,28,"28y 0m 303d 0H 0M 0S","Savannah","Georgia","USA","Savannah, Georgia","Savannah","Georgia","5","Signed July 25, 2013 for an assumed minimum salary for 1 year.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2013-2014","http://www.basketball-reference.com/players/j/jamesbe01.html","12/7/13 15:54",-81.0998342,32.0835407,-81.0998342,32.0835407
"349","hawessp01","Spencer Mason Hawes","@spencerhawes00","Seattle, Washington","Center","7'0",84,7,0,245,"Right","University of Washington","Seattle Preparatory School","Sacramento Kings","1st round 10th pick 10th overall",10,1,10,"11/10/07","6 years",6,"4/28/88",1988,25,"25y 0m 222d 18H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","31;00","Signed July 12, 2012 for an assumed $13,000,000 for 2 years.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2008-2010-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Philadelphia 76ers, 2011-2014","http://www.basketball-reference.com/players/h/hawessp01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"350","wroteto01","Tony LeonDre Wroten Jr.","@TWroten_LOE","Seattle, Washington","Shooting Guard","6'5",77,6,5,205,"Left","University of Washington","Garfield","Memphis Grizzlies","1st round 25th pick 25th overall",25,1,25,"11/7/12","1 year",1,"4/13/93",1993,20,"20y 0m 238d 0H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","1;8","Signed July 12, 2012.  Team Option for 2014-15 picked up on October 30, 2013.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Philadelphia 76ers, 2014","http://www.basketball-reference.com/players/w/wroteto01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"351","crawfja01","Aaron Jamal Crawford","","Seattle, Washington","Shooting Guard-Point Guard","6'6",78,6,6,185,"Right","University of Michigan","Rainier Beach","Cleveland Cavaliers","1st round 8th pick 8th overall",8,1,8,"10/31/00","13 years",13,"3/20/80",1980,33,"33y 0m 261d 18H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","1;11;6;11;11;11","Signed July 11, 2012 for an assumed $21,350,000 for 4 years.  2014-15 and 2015-16 are each partially guaranteed for $1,500,000.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2001-2004-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2005-2009-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2009-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2010-2011-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2013-2014","http://www.basketball-reference.com/players/c/crawfja01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"352","sivape01","Peyton Siva","","Seattle, Washington","Shooting Guard","6'0",72,6,0,185,"Right","University of Louisville","Franklin","Detroit Pistons","2nd round 26th pick 56th overall",56,2,26,"10/30/13","Rookie",0,"10/24/90",1990,23,"23y 0m 44d 6H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","34","","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff0000;-Detroit Pistons, 2014","http://www.basketball-reference.com/players/s/sivape01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"353","stuckro01","Rodney Norvell Stuckey","","Seattle, Washington","Point Guard-Shooting Guard","6'5",77,6,5,205,"Right","Eastern Washington University","Kentwood","Detroit Pistons","1st round 15th pick 15th overall",15,1,15,"12/21/07","6 years",6,"4/21/86",1986,27,"27y 0m 230d 6H 0M 0S","Seattle","Washington","USA","Kent, Washington","Kent","Washington","3","Signed December 17, 2011 for an assumed $25,500,000 for 3 years.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff0000;-Detroit Pistons, 2008-2014","http://www.basketball-reference.com/players/s/stuckro01.html","12/7/13 15:54",-122.2348431,47.3809335,-122.3320708,47.6062095
"354","robinna01","Nathaniel Cornelius Robinson","@nate_robinson","Seattle, Washington","Point Guard","5'9",69,5,9,180,"Right","University of Washington","Rainier Beach","Phoenix Suns","1st round 21st pick 21st overall",21,1,21,"11/2/05","8 years",8,"5/31/84",1984,29,"29y 0m 189d 18H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","4;2;4;3;2;2;10","Signed July 26, 2013 for an assumed $4,122,720 for 2 years.  2014-15 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2006-2009-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2010-poptip uni_square-color:#008000;background-color:#ffffff;border-color:#008000;-Boston Celtics, 2010-2011-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2011-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ffd700;-Golden State Warriors, 2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2013-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2014","http://www.basketball-reference.com/players/r/robinna01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"355","terryja01","Jason Eugene Terry","","Seattle, Washington","Shooting Guard-Point Guard","6'2",74,6,2,176,"Right","University of Arizona","Franklin","Atlanta Hawks","1st round 10th pick 10th overall",10,1,10,"11/2/99","14 years",14,"9/15/77",1977,36,"36y 0m 83d 0H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","31;31;4;31","Signed July 17, 2012 for an assumed $15,675,000 for 3 years.  Trade bonus counts as $400,313 in each of 2013-14 and 2014-15.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Atlanta Hawks, 2000-2004-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2005-2012-poptip uni_square-color:#008000;background-color:#ffffff;border-color:#008000;-Boston Celtics, 2013-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2014","http://www.basketball-reference.com/players/t/terryja01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"356","brookaa01","Aaron Jamal Brooks","@Thirty2zero","Seattle, Washington","Point Guard","6'0",72,6,0,161,"Right","University of Oregon","Franklin","Houston Rockets","1st round 26th pick 26th overall",26,1,26,"11/17/07","5 years",5,"1/14/85",1985,28,"28y 0m 327d 0H 0M 0S","Seattle","Washington","USA","Seattle, Washington","Seattle","Washington","0;0;3","Signed July 17, 2013 for an assumed minimum salary for 1 year.","poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2008-2014-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2011-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2013","http://www.basketball-reference.com/players/b/brookaa01.html","12/7/13 15:54",-122.3320708,47.6062095,-122.3320708,47.6062095
"357","jamisan01","Antawn Cortez Jamison","","Shreveport, Louisiana","Power Forward-Small Forward","6'8",80,6,8,223,"Right","University of North Carolina","Providence","Toronto Raptors","1st round 4th pick 4th overall",4,1,4,"2/6/99","15 years",15,"6/12/76",1976,37,"37y 0m 177d 18H 0M 0S","Shreveport","Louisiana","USA","Charlotte, North Carolina","Charlotte","North Carolina","7;33;33;4;4;4;4;33","Signed August 28, 2013 for an assumed minimum salary for 1 year.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 1999-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2000-2003-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2004-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Washington Wizards, 2005-2010-poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#8b7500;-Cleveland Cavaliers, 2010-poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#ffd700;-Cleveland Cavaliers, 2011-2012-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ffd700;-Los Angeles Lakers, 2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2014","http://www.basketball-reference.com/players/j/jamisan01.html","12/7/13 15:54",-80.8431267,35.2270869,-93.7501789,32.5251516
